name,movie,date,rating
Exupéry Nicolier,The Shawshank Redemption (1994),2021-02-02,5
Georges Andoine,Fight Club (1999),2020-10-17,3
Thierry Olsen,The Godfather: Part II (1974),2021-03-19,3
Mathieu Nicolier,"The Good, the Bad and the Ugly (1966)",2021-01-16,3
Mohammed Mérot,"The Good, the Bad and the Ugly (1966)",2021-06-25,2
Julien Berclaz,Inception (2010),2020-12-25,1
Ericka Dumas,The Godfather (1972),2020-08-01,4
Mouhssine Kunz,The Godfather (1972),2021-04-06,3
Olivier Rossi,The Lord of the Rings: The Return of the King (2003),2021-01-24,3
Marie Kunz,The Godfather: Part II (1974),2020-12-17,4
Olivier Philippe Berclaz,Pulp Fiction (1994),2021-03-09,3
Mohammed Nicolier,The Lord of the Rings: The Fellowship of the Ring (2001),2020-08-11,3
Arthur Mettreaux,Pulp Fiction (1994),2021-01-15,3
Olivier Tristan Kocher,The Godfather (1972),2020-10-27,4
Murièle Lavanchy,Forrest Gump (1994),2021-02-10,1
Patrick Pravaz,The Shawshank Redemption (1994),2021-03-06,4
Corentin Franco,The Lord of the Rings: The Two Towers (2002),2021-05-23,2
Olivier La Spada,Forrest Gump (1994),2020-12-20,1
Yannick Kairouani,"The Good, the Bad and the Ugly (1966)",2021-05-19,3
Antonio Di Marco,Schindler's List (1993),2020-11-03,3
Sylvain Badillo,The Godfather: Part II (1974),2020-10-06,3
Marie Lavanchy,Star Wars: Episode V - The Empire Strikes Back (1980),2021-03-19,1
Olivier Rouge,The Godfather (1972),2020-12-13,4
Julien Dromard,Schindler's List (1993),2020-08-03,3
Raphaël Lavanchy,Forrest Gump (1994),2020-11-06,2
Olivier Bouriche,12 Angry Men (1957),2020-07-23,3
Exupéry Dumas,12 Angry Men (1957),2020-10-19,4
Mohammed Verdan,The Lord of the Rings: The Two Towers (2002),2021-04-30,2
Raphaël Berclaz,Schindler's List (1993),2021-06-02,4
Yannick Verdan,Pulp Fiction (1994),2020-11-28,2
Laurence Pravaz,12 Angry Men (1957),2020-10-30,3
Yannick Nicolier,The Godfather: Part II (1974),2020-07-28,3
Patrick Pravaz,Forrest Gump (1994),2021-05-22,2
Raphaël Kunz,The Matrix (1999),2020-07-13,2
Mohammed Rossi,The Godfather: Part II (1974),2020-12-23,3
Sélim Gerez,12 Angry Men (1957),2021-03-23,4
Antonio Jacquier,The Shawshank Redemption (1994),2020-12-16,5
Murièle Mutti,Schindler's List (1993),2020-08-09,4
Patrick Franco,One Flew Over the Cuckoo's Nest (1975),2021-04-04,1
Julia Kunz,Pulp Fiction (1994),2021-03-20,2
Marie Tristan Kocher,Fight Club (1999),2020-08-15,3
Enea Mettreaux,Pulp Fiction (1994),2020-07-29,2
Sylvain Milio,The Lord of the Rings: The Return of the King (2003),2020-08-05,2
Mathieu Gerez,One Flew Over the Cuckoo's Nest (1975),2021-03-21,0
Raphaël Badillo,The Godfather (1972),2020-11-02,3
Georges Bouriche,The Godfather: Part II (1974),2021-05-10,4
Ericka Jacquier,The Lord of the Rings: The Return of the King (2003),2021-02-18,3
Sylvain La Spada,The Dark Knight (2008),2020-07-23,4
Antonio Bouriche,Star Wars: Episode V - The Empire Strikes Back (1980),2021-01-12,1
Quentin Andoine,The Dark Knight (2008),2020-09-18,3
Raphaël Mérot,Forrest Gump (1994),2021-06-11,1
Mathieu Dromard,Forrest Gump (1994),2021-02-19,2
Andrea Berclaz,The Lord of the Rings: The Return of the King (2003),2021-06-10,3
Julien Mettreaux,The Lord of the Rings: The Fellowship of the Ring (2001),2021-04-27,2
Thierry Kairouani,The Dark Knight (2008),2020-12-30,4
Yannick Milio,Forrest Gump (1994),2021-02-07,2
Enea Rouge,The Dark Knight (2008),2021-04-13,4
Laurence Franco,Forrest Gump (1994),2020-12-11,1
Quentin Mutti,The Lord of the Rings: The Fellowship of the Ring (2001),2021-03-08,3
Murièle Andoine,12 Angry Men (1957),2020-07-07,4
Raphaël Jacquier,Goodfellas (1990),2021-02-06,0
Raphaël Gerez,The Godfather: Part II (1974),2020-08-28,3
Mouhssine Berclaz,Inception (2010),2020-08-21,1
Mohammed Tristan Kocher,"The Good, the Bad and the Ugly (1966)",2020-09-26,3
Nicolas Rouge,12 Angry Men (1957),2021-02-01,3
Christophe Montmollin,Forrest Gump (1994),2020-10-25,2
Quentin Bouriche,Inception (2010),2021-04-07,1
Raphaël Verdan,The Lord of the Rings: The Return of the King (2003),2020-12-05,2
Quentin Rossi,Seven Samurai (1954),2021-03-03,1
Corentin Franco,Seven Samurai (1954),2020-10-25,0
Enea Dumas,Goodfellas (1990),2021-01-23,0
Sélim Pravaz,One Flew Over the Cuckoo's Nest (1975),2020-12-29,1
Exupéry Dromard,Star Wars: Episode V - The Empire Strikes Back (1980),2020-10-11,2
Simon Rossi,The Lord of the Rings: The Return of the King (2003),2021-03-04,3
Nicolas Verdan,The Godfather (1972),2020-10-28,3
Antonio Nicolier,The Lord of the Rings: The Return of the King (2003),2021-03-08,2
Murièle Bouriche,"The Good, the Bad and the Ugly (1966)",2021-06-23,3
Simon Olsen,The Matrix (1999),2021-05-29,2
Sylvain Nicolier,12 Angry Men (1957),2020-09-30,4
Michelle Rami,The Godfather (1972),2020-10-16,4
Sélim Bouriche,Forrest Gump (1994),2020-11-27,1
Julia Terra,12 Angry Men (1957),2021-06-15,3
Exupéry Zanoun,The Lord of the Rings: The Two Towers (2002),2020-12-17,1
Ericka Badillo,"The Good, the Bad and the Ugly (1966)",2021-05-30,3
Olivier Badillo,Star Wars: Episode V - The Empire Strikes Back (1980),2020-07-09,2
Corentin Andoine,The Lord of the Rings: The Return of the King (2003),2021-04-22,2
Olivier Terra,The Godfather (1972),2020-11-23,3
Mathieu Tristan Kocher,The Lord of the Rings: The Fellowship of the Ring (2001),2021-05-31,2
Laurence Tristan Kocher,Star Wars: Episode V - The Empire Strikes Back (1980),2021-02-27,2
Thierry Gerez,Inception (2010),2021-05-05,1
Olivier Stella,The Lord of the Rings: The Two Towers (2002),2020-07-20,1
Andrea Andoine,The Shawshank Redemption (1994),2021-04-20,5
Mélissa Kunz,Pulp Fiction (1994),2020-09-29,2
Mohammed Rami,Forrest Gump (1994),2020-08-26,2
Mohammed Rossi,Inception (2010),2021-05-09,2
Quentin Mutti,The Godfather: Part II (1974),2020-12-14,4
Raphaël Dromard,Inception (2010),2021-02-12,1
Exupéry Stella,The Godfather (1972),2021-03-16,4
Mohammed Gerez,The Matrix (1999),2020-09-23,1
Mélissa Lavanchy,Pulp Fiction (1994),2021-01-15,2
Patrick Andoine,The Dark Knight (2008),2020-12-03,4
Andrea Mutti,The Dark Knight (2008),2021-01-12,3
Enea Mutti,Fight Club (1999),2021-05-10,2
Antonio Terra,Seven Samurai (1954),2021-03-07,1
Olivier Rami,The Shawshank Redemption (1994),2021-03-15,5
Enea Stella,Schindler's List (1993),2021-02-07,4
Thierry Rouge,Schindler's List (1993),2020-07-01,3
Arthur Jacquier,"The Good, the Bad and the Ugly (1966)",2020-07-13,3
Raphaël Pravaz,One Flew Over the Cuckoo's Nest (1975),2020-10-13,1
Ericka Mettreaux,Inception (2010),2020-10-18,1
Sélim Dumas,12 Angry Men (1957),2021-02-19,3
Julien Berclaz,The Godfather (1972),2020-07-09,3
Mohammed Dromard,The Godfather: Part II (1974),2021-06-06,4
Georges Montmollin,The Dark Knight (2008),2021-02-22,3
Raphaël Nicolier,Goodfellas (1990),2021-06-09,1
Corentin Tristan Kocher,The Lord of the Rings: The Two Towers (2002),2020-10-19,2
Julia Verdan,The Lord of the Rings: The Return of the King (2003),2021-02-23,3
Manuel Nicolier,The Lord of the Rings: The Two Towers (2002),2021-01-28,2
Murièle Tristan Kocher,Fight Club (1999),2020-11-12,3
Christophe Nicolier,The Lord of the Rings: The Two Towers (2002),2020-09-17,1
Sélim Montmollin,Schindler's List (1993),2020-08-01,3
Andrea Dromard,The Shawshank Redemption (1994),2021-05-23,5
Nicolas Jacquier,The Lord of the Rings: The Two Towers (2002),2021-02-16,2
Mathieu Terra,The Lord of the Rings: The Return of the King (2003),2020-07-01,2
Murièle Jacquier,The Godfather (1972),2020-11-10,3
Sylvain Nicolier,Goodfellas (1990),2021-03-08,0
Yannick Terra,Inception (2010),2021-06-01,2
Julia Nicolier,One Flew Over the Cuckoo's Nest (1975),2020-12-16,1
Thierry Milio,Forrest Gump (1994),2021-03-21,2
Sylvain Nicolier,The Lord of the Rings: The Return of the King (2003),2021-06-16,3
Laurence Milio,Forrest Gump (1994),2021-01-31,1
Mélissa Stella,Schindler's List (1993),2021-02-11,4
Enea Bouriche,Fight Club (1999),2021-03-06,2
Mélissa Verdan,The Godfather (1972),2021-03-24,3
Raphaël Zanoun,The Godfather (1972),2020-12-11,4
Mélissa Di Marco,Forrest Gump (1994),2021-02-27,2
Julien Gerez,The Lord of the Rings: The Fellowship of the Ring (2001),2020-12-14,3
Julia Di Marco,12 Angry Men (1957),2020-10-25,3
Raphaël Stella,Schindler's List (1993),2020-10-31,4
Exupéry Mutti,"The Good, the Bad and the Ugly (1966)",2021-06-21,3
Patrick Rami,Fight Club (1999),2021-06-15,2
Patrick Lavanchy,Forrest Gump (1994),2020-08-02,2
Patrick Pravaz,Pulp Fiction (1994),2021-04-27,2
Christophe Di Marco,The Lord of the Rings: The Return of the King (2003),2020-06-30,2
Antonio Olsen,The Godfather: Part II (1974),2020-12-02,3
Murièle Mettreaux,The Godfather (1972),2021-01-06,3
Sélim Olsen,The Godfather (1972),2021-03-24,3
Mouhssine Mutti,The Lord of the Rings: The Fellowship of the Ring (2001),2020-10-07,2
Mouhssine Terra,The Godfather (1972),2020-07-05,4
Laurence Dromard,The Lord of the Rings: The Return of the King (2003),2020-12-03,2
Simon Berclaz,The Lord of the Rings: The Two Towers (2002),2020-11-16,2
Manuel Montmollin,Pulp Fiction (1994),2021-01-04,2
Mohammed Andoine,The Lord of the Rings: The Two Towers (2002),2020-08-10,1
Mathieu Terra,The Shawshank Redemption (1994),2021-01-19,4
Sylvain Mettreaux,Schindler's List (1993),2020-12-09,3
Julia Zanoun,The Godfather (1972),2021-05-15,4
Quentin Andoine,Forrest Gump (1994),2020-10-22,2
Julia Rouge,The Lord of the Rings: The Two Towers (2002),2021-02-01,2
Frédéric Tristan Kocher,12 Angry Men (1957),2020-10-28,4
Mathieu Rossi,Pulp Fiction (1994),2021-04-25,3
Corentin Mérot,The Dark Knight (2008),2020-10-20,3
Sélim Stella,The Shawshank Redemption (1994),2021-02-22,5
Exupéry Lavanchy,The Godfather (1972),2020-08-09,4
Michelle Rordorf,The Dark Knight (2008),2020-09-25,4
Julia Pravaz,Inception (2010),2021-02-17,1
Quentin Berclaz,Schindler's List (1993),2020-12-14,4
Patrick Dumas,The Lord of the Rings: The Two Towers (2002),2021-03-03,2
Frédéric Di Marco,Forrest Gump (1994),2020-12-04,2
Antonio Di Marco,Forrest Gump (1994),2021-05-16,2
Frédéric Kairouani,The Dark Knight (2008),2021-01-14,4
Murièle Fragnière,The Lord of the Rings: The Fellowship of the Ring (2001),2021-01-27,2
Yannick Fragnière,Fight Club (1999),2021-02-23,2
Patrick Andoine,The Godfather (1972),2021-05-07,3
Yannick Stella,The Lord of the Rings: The Return of the King (2003),2020-10-14,3
Julien Rossi,The Shawshank Redemption (1994),2020-12-05,4
Mouhssine Tristan Kocher,Inception (2010),2021-04-15,1
Marie Rouge,Star Wars: Episode V - The Empire Strikes Back (1980),2021-03-22,2
Arthur Rossi,The Shawshank Redemption (1994),2021-04-02,4
Nicolas Rami,Seven (1995),2020-10-13,1
Arthur Dumas,The Lord of the Rings: The Return of the King (2003),2021-05-26,3
Nicolas Milio,The Lord of the Rings: The Two Towers (2002),2021-02-15,2
Julien Mutti,Forrest Gump (1994),2020-07-20,1
Yannick Rami,Fight Club (1999),2021-02-17,2
Mouhssine Dumas,The Godfather (1972),2020-09-13,4
Michelle Dromard,The Lord of the Rings: The Return of the King (2003),2020-06-30,3
Mouhssine Rouge,The Dark Knight (2008),2021-02-10,3
Olivier Terra,The Shawshank Redemption (1994),2021-03-25,5
Julien Mérot,The Dark Knight (2008),2020-08-12,4
Mouhssine Milio,The Shawshank Redemption (1994),2021-04-10,5
Georges Stella,Goodfellas (1990),2020-11-17,0
Olivier Kunz,Fight Club (1999),2020-09-03,3
Thierry Rordorf,Pulp Fiction (1994),2021-03-22,2
Mouhssine Tristan Kocher,Fight Club (1999),2020-07-22,3
Laurence Dromard,The Dark Knight (2008),2021-04-30,4
Mouhssine Bouriche,One Flew Over the Cuckoo's Nest (1975),2020-11-27,1
Frédéric Dumas,Inception (2010),2020-07-31,1
Raphaël Montmollin,Pulp Fiction (1994),2021-06-19,2
Ericka Andoine,The Lord of the Rings: The Return of the King (2003),2021-01-07,3
Simon Stella,The Dark Knight (2008),2021-03-06,4
Mélissa Dromard,The Godfather: Part II (1974),2020-12-04,3
Julia Fragnière,The Shawshank Redemption (1994),2021-01-25,4
Olivier Philippe Mérot,Schindler's List (1993),2020-11-12,4
Thierry Gerez,The Lord of the Rings: The Two Towers (2002),2021-01-22,1
Raphaël Rossi,"The Good, the Bad and the Ugly (1966)",2021-02-27,2
Mouhssine Pravaz,"The Good, the Bad and the Ugly (1966)",2020-09-17,3
Mélissa Stella,Goodfellas (1990),2020-08-07,0
Michelle Tristan Kocher,The Shawshank Redemption (1994),2020-11-27,4
Julia Gerez,Goodfellas (1990),2020-08-30,1
Marie Montmollin,The Matrix (1999),2021-04-24,1
Laurence Terra,The Lord of the Rings: The Return of the King (2003),2020-07-22,2
Thierry Stella,The Lord of the Rings: The Return of the King (2003),2020-11-07,2
Olivier Terra,Forrest Gump (1994),2020-10-07,1
Julia Gerez,The Lord of the Rings: The Return of the King (2003),2021-01-13,3
Mélissa Badillo,Goodfellas (1990),2020-07-12,1
Yannick Fragnière,The Dark Knight (2008),2021-06-12,3
Manuel Di Marco,The Lord of the Rings: The Fellowship of the Ring (2001),2020-11-04,2
Georges Kairouani,The Lord of the Rings: The Two Towers (2002),2020-12-01,1
Georges Mérot,One Flew Over the Cuckoo's Nest (1975),2021-01-02,0
Ericka Nicolier,12 Angry Men (1957),2020-10-27,4
Mouhssine Fragnière,The Lord of the Rings: The Two Towers (2002),2021-03-16,1
Sylvain Mutti,The Lord of the Rings: The Return of the King (2003),2021-06-16,3
Arthur Tristan Kocher,"The Good, the Bad and the Ugly (1966)",2021-01-19,2
Ericka Olsen,The Godfather: Part II (1974),2020-08-09,4
Marie Milio,The Lord of the Rings: The Two Towers (2002),2020-09-06,1
Sélim Olsen,The Dark Knight (2008),2021-02-26,3
Laurence Bouriche,The Lord of the Rings: The Fellowship of the Ring (2001),2021-02-03,2
Georges Nicolier,One Flew Over the Cuckoo's Nest (1975),2020-11-30,1
Murièle Gerez,Goodfellas (1990),2021-04-15,1
Georges Badillo,The Godfather: Part II (1974),2021-03-10,4
Mohammed Mutti,The Lord of the Rings: The Return of the King (2003),2021-06-07,3
Manuel Rordorf,12 Angry Men (1957),2021-02-26,4
Murièle Terra,Goodfellas (1990),2020-09-11,0
Yannick La Spada,The Godfather: Part II (1974),2021-06-13,4
Georges Dumas,The Godfather: Part II (1974),2021-05-27,3
Olivier Philippe Kunz,Inception (2010),2020-12-24,1
Manuel Fragnière,Seven Samurai (1954),2021-01-22,0
Sylvain Jacquier,Pulp Fiction (1994),2020-10-06,2
Olivier Mutti,The Godfather (1972),2021-02-27,4
Sylvain Terra,Schindler's List (1993),2020-08-08,3
Mouhssine Franco,Pulp Fiction (1994),2020-09-06,2
Nicolas Lavanchy,Goodfellas (1990),2021-06-23,1
Raphaël Dromard,The Lord of the Rings: The Two Towers (2002),2021-04-13,2
Mouhssine Badillo,Pulp Fiction (1994),2020-10-01,3
Olivier Philippe Pravaz,Forrest Gump (1994),2021-04-29,2
Laurence Kunz,The Godfather: Part II (1974),2020-08-15,3
Corentin Rossi,12 Angry Men (1957),2020-11-14,4
Thierry Montmollin,Inception (2010),2021-01-20,1
Laurence Montmollin,Schindler's List (1993),2021-04-16,3
Georges Pravaz,12 Angry Men (1957),2021-04-04,3
Frédéric Terra,"The Good, the Bad and the Ugly (1966)",2020-08-01,2
Andrea Andoine,Star Wars: Episode V - The Empire Strikes Back (1980),2020-11-02,2
Murièle Dumas,Forrest Gump (1994),2020-08-27,1
Frédéric Olsen,The Lord of the Rings: The Two Towers (2002),2021-02-05,1
Exupéry La Spada,The Shawshank Redemption (1994),2020-08-13,4
Quentin Gerez,"The Good, the Bad and the Ugly (1966)",2021-02-18,3
Raphaël Mutti,"The Good, the Bad and the Ugly (1966)",2020-12-31,3
Mouhssine La Spada,The Lord of the Rings: The Return of the King (2003),2021-04-29,3
Mohammed Andoine,The Dark Knight (2008),2021-03-23,4
Julia Mutti,The Lord of the Rings: The Return of the King (2003),2020-07-04,2
Thierry Lavanchy,The Lord of the Rings: The Fellowship of the Ring (2001),2021-01-30,2
Marie Gerez,The Shawshank Redemption (1994),2021-02-04,5
Raphaël Fragnière,Schindler's List (1993),2021-06-01,3
Nicolas Rossi,Forrest Gump (1994),2020-07-25,1
Sylvain Di Marco,The Godfather (1972),2021-06-25,3
Exupéry Kairouani,The Godfather: Part II (1974),2021-01-02,3
Patrick Verdan,The Lord of the Rings: The Return of the King (2003),2020-12-02,3
Yannick Fragnière,12 Angry Men (1957),2021-01-26,3
Sylvain Bouriche,Schindler's List (1993),2020-09-11,4
Julia Rordorf,The Godfather: Part II (1974),2020-10-15,4
Christophe Andoine,Forrest Gump (1994),2020-12-31,2
Murièle Lavanchy,Schindler's List (1993),2020-09-14,3
Andrea Badillo,The Lord of the Rings: The Two Towers (2002),2020-11-17,2
Enea Kairouani,Schindler's List (1993),2020-11-02,4
Olivier Philippe Pravaz,12 Angry Men (1957),2021-06-11,3
Quentin Tristan Kocher,12 Angry Men (1957),2020-10-30,4
Corentin Rami,"The Good, the Bad and the Ugly (1966)",2020-09-19,3
Murièle Montmollin,The Lord of the Rings: The Fellowship of the Ring (2001),2021-02-11,3
Sylvain Tristan Kocher,The Shawshank Redemption (1994),2020-11-13,5
Sylvain Stella,12 Angry Men (1957),2020-07-30,4
Nicolas Verdan,The Dark Knight (2008),2020-10-06,3
Mouhssine Kunz,12 Angry Men (1957),2021-05-19,3
Ericka Mutti,12 Angry Men (1957),2021-04-27,3
Murièle Olsen,12 Angry Men (1957),2021-02-08,3
Exupéry Mutti,Schindler's List (1993),2020-10-11,3
Yannick Terra,One Flew Over the Cuckoo's Nest (1975),2020-11-12,1
Nicolas Andoine,The Lord of the Rings: The Two Towers (2002),2020-12-09,1
Sylvain Rami,Inception (2010),2021-02-08,2
Julien Di Marco,Star Wars: Episode V - The Empire Strikes Back (1980),2021-06-15,2
Patrick Zanoun,The Dark Knight (2008),2021-04-05,3
Frédéric Di Marco,12 Angry Men (1957),2021-05-26,3
Olivier Philippe Milio,Goodfellas (1990),2020-07-20,0
Michelle Mérot,Schindler's List (1993),2021-05-17,3
Mohammed Nicolier,The Dark Knight (2008),2020-07-31,4
Marie Badillo,The Matrix (1999),2021-03-02,1
Olivier Philippe Kunz,Schindler's List (1993),2020-08-03,3
Patrick Lavanchy,The Shawshank Redemption (1994),2020-08-31,4
Enea Terra,The Lord of the Rings: The Fellowship of the Ring (2001),2020-11-29,3
Mathieu Stella,12 Angry Men (1957),2021-02-22,4
Antonio Di Marco,12 Angry Men (1957),2020-11-28,3
Mohammed Franco,The Lord of the Rings: The Two Towers (2002),2020-11-01,2
Raphaël Franco,Seven Samurai (1954),2021-05-31,0
Simon Zanoun,Star Wars: Episode V - The Empire Strikes Back (1980),2020-10-04,1
Olivier Mutti,Pulp Fiction (1994),2020-11-06,2
Exupéry Jacquier,The Lord of the Rings: The Fellowship of the Ring (2001),2021-02-19,2
Thierry Kairouani,The Shawshank Redemption (1994),2020-12-15,4
Sélim Rami,The Godfather: Part II (1974),2021-02-03,3
Corentin Nicolier,Pulp Fiction (1994),2020-12-09,2
Julia Stella,The Matrix (1999),2021-05-10,1
Michelle Bouriche,The Godfather: Part II (1974),2020-08-29,3
Ericka Stella,The Lord of the Rings: The Fellowship of the Ring (2001),2020-11-22,2
Michelle Gerez,Fight Club (1999),2021-01-28,3
Nicolas Kunz,Forrest Gump (1994),2021-03-03,2
Frédéric Kairouani,Pulp Fiction (1994),2021-03-07,2
Thierry Milio,The Lord of the Rings: The Fellowship of the Ring (2001),2020-12-09,2
Exupéry Stella,The Lord of the Rings: The Two Towers (2002),2020-08-22,1
Enea Franco,Schindler's List (1993),2021-03-23,3
Arthur Gerez,Schindler's List (1993),2021-01-21,4
Raphaël Mettreaux,Pulp Fiction (1994),2021-01-14,3
Nicolas Dromard,The Godfather: Part II (1974),2021-01-03,3
Corentin Terra,The Godfather (1972),2020-08-06,3
Mélissa Mérot,The Godfather: Part II (1974),2021-05-02,3
Mohammed Kairouani,Forrest Gump (1994),2020-07-10,2
Patrick Rordorf,The Lord of the Rings: The Return of the King (2003),2021-04-30,3
Christophe Montmollin,The Shawshank Redemption (1994),2021-03-31,4
Nicolas Rami,Schindler's List (1993),2021-03-12,4
Enea Mérot,One Flew Over the Cuckoo's Nest (1975),2020-11-26,1
Mélissa Olsen,The Lord of the Rings: The Two Towers (2002),2021-04-25,1
Raphaël Franco,The Lord of the Rings: The Two Towers (2002),2021-02-26,1
Patrick Zanoun,The Lord of the Rings: The Fellowship of the Ring (2001),2021-02-20,2
