name,movie,date,rating
Yannick Kairouani,The Lord of the Rings: The Fellowship of the Ring (2001),2021-10-22,2
Mélissa Bouriche,The Lord of the Rings: The Return of the King (2003),2021-07-26,3
Laurence Mutti,Inception (2010),2021-10-15,2
Georges Rordorf,The Shawshank Redemption (1994),2021-08-02,4
Christophe Dromard,Forrest Gump (1994),2022-01-22,1
Sélim Zanoun,12 Angry Men (1957),2022-02-10,4
Arthur Rordorf,The Lord of the Rings: The Return of the King (2003),2022-02-20,2
Exupéry Di Marco,Schindler's List (1993),2022-04-07,4
Mouhssine Terra,One Flew Over the Cuckoo's Nest (1975),2021-08-25,0
Exupéry Tristan Kocher,"The Good, the Bad and the Ugly (1966)",2021-12-09,2
Manuel Franco,Seven Samurai (1954),2021-10-06,1
Mathieu Andoine,12 Angry Men (1957),2021-10-17,4
Julia Rouge,Seven Samurai (1954),2021-12-20,1
Raphaël Terra,One Flew Over the Cuckoo's Nest (1975),2021-10-10,0
Manuel Montmollin,Pulp Fiction (1994),2021-12-18,2
Manuel Nicolier,The Godfather (1972),2021-08-13,4
Nicolas Franco,The Lord of the Rings: The Fellowship of the Ring (2001),2021-06-25,2
Sylvain Terra,Forrest Gump (1994),2022-01-05,2
Enea Tristan Kocher,12 Angry Men (1957),2021-07-19,4
Georges Montmollin,Schindler's List (1993),2021-06-26,3
Julien Badillo,The Godfather (1972),2022-03-18,3
Nicolas Montmollin,The Godfather (1972),2022-04-29,3
Enea La Spada,The Godfather: Part II (1974),2021-07-22,3
Manuel Jacquier,The Godfather (1972),2022-03-21,3
Ericka Bouriche,The Godfather: Part II (1974),2021-12-05,3
Patrick Mutti,Pulp Fiction (1994),2022-06-09,2
Patrick Rordorf,Forrest Gump (1994),2022-01-08,2
Yannick Mérot,The Lord of the Rings: The Fellowship of the Ring (2001),2021-12-31,2
Corentin Fragnière,The Godfather (1972),2021-06-29,3
Murièle Dromard,12 Angry Men (1957),2022-01-05,3
Sélim Jacquier,Seven Samurai (1954),2022-02-10,1
Georges La Spada,The Dark Knight (2008),2022-05-08,4
Sylvain Lavanchy,The Lord of the Rings: The Two Towers (2002),2021-08-23,2
Mélissa Andoine,The Dark Knight (2008),2022-04-09,4
Yannick Pravaz,One Flew Over the Cuckoo's Nest (1975),2021-10-08,1
Christophe La Spada,The Dark Knight (2008),2022-02-23,4
Sylvain Andoine,The Lord of the Rings: The Fellowship of the Ring (2001),2021-09-01,2
Corentin Verdan,Inception (2010),2022-03-18,2
Arthur Fragnière,Pulp Fiction (1994),2021-08-02,2
Mélissa Terra,12 Angry Men (1957),2022-01-07,4
Nicolas Bouriche,Forrest Gump (1994),2021-11-03,1
Frédéric Tristan Kocher,Goodfellas (1990),2022-01-11,1
Antonio Dumas,The Lord of the Rings: The Fellowship of the Ring (2001),2022-02-16,2
Sélim Tristan Kocher,12 Angry Men (1957),2022-03-27,3
Patrick Stella,Schindler's List (1993),2022-05-22,4
Corentin Jacquier,Pulp Fiction (1994),2021-10-03,3
Georges Rami,The Shawshank Redemption (1994),2022-03-17,4
Olivier Lavanchy,The Dark Knight (2008),2021-10-16,3
Raphaël Dromard,Goodfellas (1990),2022-02-12,0
Ericka Tristan Kocher,Goodfellas (1990),2022-02-13,1
Enea Rossi,Fight Club (1999),2022-01-22,3
Yannick Verdan,Pulp Fiction (1994),2021-08-30,3
Enea Mutti,The Lord of the Rings: The Two Towers (2002),2021-09-10,2
Michelle Stella,The Lord of the Rings: The Return of the King (2003),2022-04-24,2
Manuel Zanoun,12 Angry Men (1957),2021-08-10,4
Julien Nicolier,One Flew Over the Cuckoo's Nest (1975),2022-03-25,0
Raphaël Olsen,Schindler's List (1993),2021-10-19,3
Sylvain Rordorf,Fight Club (1999),2021-09-25,3
Exupéry Terra,The Godfather: Part II (1974),2021-09-10,4
Enea Mutti,The Godfather: Part II (1974),2022-03-04,4
Mouhssine Stella,Goodfellas (1990),2021-09-13,0
Mouhssine Lavanchy,The Matrix (1999),2022-03-23,1
Olivier Verdan,"The Good, the Bad and the Ugly (1966)",2021-10-25,2
Antonio Jacquier,The Godfather (1972),2022-04-02,3
Marie Badillo,12 Angry Men (1957),2022-05-04,3
Julien Jacquier,The Shawshank Redemption (1994),2021-11-17,5
Murièle Lavanchy,The Godfather: Part II (1974),2021-07-15,4
Olivier Philippe Lavanchy,Fight Club (1999),2022-06-16,2
Patrick Zanoun,Schindler's List (1993),2021-11-06,3
Thierry Gerez,Fight Club (1999),2022-05-19,3
Sylvain Tristan Kocher,The Godfather (1972),2022-02-11,3
Ericka Lavanchy,The Dark Knight (2008),2021-07-29,4
Manuel Fragnière,The Godfather (1972),2022-02-26,3
Yannick Rami,The Lord of the Rings: The Fellowship of the Ring (2001),2022-04-15,3
Marie Mérot,Inception (2010),2021-08-11,1
Enea Verdan,The Dark Knight (2008),2022-04-18,4
Murièle Bouriche,12 Angry Men (1957),2021-09-30,3
Frédéric Berclaz,The Shawshank Redemption (1994),2022-05-16,4
Enea Rossi,The Godfather: Part II (1974),2021-10-06,3
Sylvain Nicolier,The Godfather: Part II (1974),2021-08-31,4
Sylvain Di Marco,The Godfather (1972),2022-01-24,3
Simon Rossi,The Godfather: Part II (1974),2022-04-03,3
Manuel Milio,The Lord of the Rings: The Two Towers (2002),2022-05-19,2
Simon Dumas,The Lord of the Rings: The Two Towers (2002),2021-07-20,1
Frédéric Gerez,The Godfather: Part II (1974),2021-09-29,4
Michelle Rouge,The Matrix (1999),2022-05-03,1
Sélim Gerez,12 Angry Men (1957),2021-12-12,3
Thierry Kunz,The Lord of the Rings: The Two Towers (2002),2021-10-17,2
Georges Terra,The Godfather: Part II (1974),2021-10-17,4
Sélim Kairouani,Star Wars: Episode V - The Empire Strikes Back (1980),2022-04-09,2
Sélim Kunz,The Godfather (1972),2022-01-19,3
Mohammed Terra,The Godfather (1972),2021-12-11,3
Sélim Mutti,The Shawshank Redemption (1994),2022-03-18,4
Sylvain Rossi,"The Good, the Bad and the Ugly (1966)",2021-11-04,3
Ericka Stella,"The Good, the Bad and the Ugly (1966)",2021-08-14,3
Simon Mérot,Schindler's List (1993),2022-02-24,3
Laurence Kairouani,The Godfather (1972),2022-06-01,3
Mélissa Badillo,The Lord of the Rings: The Two Towers (2002),2022-03-24,1
Thierry Nicolier,The Lord of the Rings: The Two Towers (2002),2022-04-25,2
Ericka Stella,The Lord of the Rings: The Return of the King (2003),2021-08-08,3
Georges Bouriche,The Godfather: Part II (1974),2022-01-29,3
Frédéric Pravaz,The Lord of the Rings: The Return of the King (2003),2022-06-03,2
Quentin Rouge,The Lord of the Rings: The Fellowship of the Ring (2001),2022-05-29,2
Michelle Dumas,Forrest Gump (1994),2021-09-21,2
Julia Zanoun,12 Angry Men (1957),2021-09-14,4
Ericka Di Marco,The Godfather (1972),2021-09-26,4
Arthur Kairouani,Goodfellas (1990),2022-04-30,1
Andrea Nicolier,The Godfather (1972),2022-01-26,4
Marie Verdan,The Lord of the Rings: The Return of the King (2003),2021-08-02,2
Mélissa Badillo,The Godfather (1972),2022-05-13,4
Michelle La Spada,Forrest Gump (1994),2022-02-26,2
Corentin Gerez,The Lord of the Rings: The Two Towers (2002),2022-02-05,1
Mathieu Montmollin,"The Good, the Bad and the Ugly (1966)",2022-03-31,2
Laurence Mettreaux,Inception (2010),2021-07-17,2
Mathieu Rossi,"The Good, the Bad and the Ugly (1966)",2021-12-25,2
Andrea Mérot,Forrest Gump (1994),2021-06-25,1
Laurence Rami,The Shawshank Redemption (1994),2022-03-24,5
Raphaël Montmollin,The Lord of the Rings: The Return of the King (2003),2022-04-06,3
Christophe La Spada,Pulp Fiction (1994),2021-12-21,2
Mathieu Tristan Kocher,The Shawshank Redemption (1994),2021-10-10,4
Julien Olsen,The Lord of the Rings: The Return of the King (2003),2022-02-10,3
Julia Fragnière,The Shawshank Redemption (1994),2021-09-08,5
Julia Jacquier,12 Angry Men (1957),2022-05-18,4
Julien Fragnière,The Lord of the Rings: The Return of the King (2003),2022-05-11,2
Quentin Lavanchy,Pulp Fiction (1994),2022-05-17,2
Laurence Zanoun,The Godfather (1972),2021-09-25,4
Andrea Badillo,The Dark Knight (2008),2022-05-21,4
Laurence Badillo,The Lord of the Rings: The Return of the King (2003),2022-04-10,2
Ericka Dromard,12 Angry Men (1957),2021-07-30,4
Thierry Mettreaux,The Lord of the Rings: The Return of the King (2003),2022-02-22,3
Nicolas Rouge,The Lord of the Rings: The Two Towers (2002),2022-05-26,1
Enea Andoine,Inception (2010),2021-07-28,2
Frédéric Mettreaux,The Godfather (1972),2021-11-07,4
Ericka Dromard,The Godfather (1972),2021-11-01,3
Yannick Fragnière,Pulp Fiction (1994),2022-02-28,2
Olivier Terra,Star Wars: Episode V - The Empire Strikes Back (1980),2021-10-28,1
Laurence Terra,The Lord of the Rings: The Two Towers (2002),2021-08-13,1
Olivier Philippe Zanoun,Fight Club (1999),2022-06-05,2
Exupéry Mérot,Star Wars: Episode V - The Empire Strikes Back (1980),2022-06-09,1
Julien Verdan,The Lord of the Rings: The Return of the King (2003),2022-05-04,3
Patrick Dromard,Fight Club (1999),2021-08-27,2
Corentin Mérot,Seven Samurai (1954),2021-12-06,1
Arthur Gerez,Inception (2010),2022-05-18,2
Mohammed Kunz,The Godfather: Part II (1974),2021-10-11,3
Laurence Rossi,Goodfellas (1990),2021-11-15,1
Simon Mérot,The Matrix (1999),2021-10-07,2
Enea Fragnière,The Godfather (1972),2021-12-18,3
Frédéric Tristan Kocher,The Lord of the Rings: The Return of the King (2003),2021-07-19,2
Thierry La Spada,The Godfather (1972),2022-05-06,4
Mouhssine Terra,"The Good, the Bad and the Ugly (1966)",2021-08-16,2
Sylvain Bouriche,The Lord of the Rings: The Return of the King (2003),2021-10-31,3
Andrea Kunz,Schindler's List (1993),2021-06-24,3
Enea Bouriche,The Godfather (1972),2021-07-12,4
Mohammed Rossi,Fight Club (1999),2021-08-11,2
Mohammed Tristan Kocher,12 Angry Men (1957),2022-03-23,3
Laurence Rossi,The Lord of the Rings: The Return of the King (2003),2022-02-05,2
Thierry Di Marco,The Godfather (1972),2022-02-04,4
Antonio Rossi,The Godfather (1972),2022-03-02,4
Enea Montmollin,The Matrix (1999),2021-09-23,1
Quentin Gerez,The Lord of the Rings: The Return of the King (2003),2021-08-12,3
Julien Badillo,The Godfather: Part II (1974),2022-02-28,3
Nicolas Mérot,The Godfather (1972),2022-04-23,3
Mélissa Nicolier,Star Wars: Episode V - The Empire Strikes Back (1980),2021-12-04,2
Olivier Philippe Fragnière,Star Wars: Episode V - The Empire Strikes Back (1980),2022-04-24,2
Mohammed Kunz,One Flew Over the Cuckoo's Nest (1975),2022-02-10,1
Quentin Stella,Fight Club (1999),2021-12-01,2
Mohammed Berclaz,Fight Club (1999),2021-08-15,3
Manuel Rouge,Pulp Fiction (1994),2022-05-02,3
Julien Tristan Kocher,The Lord of the Rings: The Two Towers (2002),2021-09-30,2
Frédéric Mérot,The Lord of the Rings: The Return of the King (2003),2022-05-29,3
Thierry Zanoun,Star Wars: Episode V - The Empire Strikes Back (1980),2022-05-29,1
Quentin Bouriche,The Shawshank Redemption (1994),2021-07-24,5
Olivier Philippe Bouriche,Forrest Gump (1994),2021-07-11,2
Mouhssine Stella,Inception (2010),2022-01-17,2
Georges Badillo,"The Good, the Bad and the Ugly (1966)",2022-02-28,3
Marie Rossi,The Dark Knight (2008),2021-07-26,4
Enea Kairouani,The Lord of the Rings: The Return of the King (2003),2021-12-16,2
Christophe Pravaz,The Godfather (1972),2022-02-12,3
Manuel Tristan Kocher,The Lord of the Rings: The Two Towers (2002),2022-04-03,1
Andrea Terra,12 Angry Men (1957),2021-11-15,4
Yannick Rossi,The Dark Knight (2008),2021-08-28,3
Patrick Kunz,The Lord of the Rings: The Return of the King (2003),2021-07-04,2
Murièle Montmollin,Pulp Fiction (1994),2021-11-01,2
Christophe Andoine,The Godfather: Part II (1974),2022-01-27,3
Manuel Berclaz,The Lord of the Rings: The Two Towers (2002),2021-08-25,1
Georges Gerez,The Dark Knight (2008),2022-02-26,4
Mouhssine Fragnière,"The Good, the Bad and the Ugly (1966)",2021-08-18,2
Mouhssine Dumas,Goodfellas (1990),2021-12-17,1
Mélissa Gerez,Fight Club (1999),2021-12-03,3
Corentin Rouge,Pulp Fiction (1994),2021-12-12,3
Manuel Kairouani,The Shawshank Redemption (1994),2021-11-30,5
Laurence Gerez,Inception (2010),2022-05-04,1
Julien Rordorf,Fight Club (1999),2022-05-17,2
Olivier Philippe Zanoun,The Lord of the Rings: The Fellowship of the Ring (2001),2022-01-04,3
Olivier Philippe Rami,The Godfather: Part II (1974),2021-11-26,3
Quentin La Spada,The Lord of the Rings: The Two Towers (2002),2022-03-11,1
Laurence Stella,Schindler's List (1993),2021-11-19,4
Christophe La Spada,The Shawshank Redemption (1994),2021-12-21,4
Patrick Verdan,The Dark Knight (2008),2022-04-19,4
Ericka Nicolier,The Lord of the Rings: The Two Towers (2002),2021-08-10,2
Patrick Mettreaux,The Dark Knight (2008),2021-11-03,4
Arthur Bouriche,12 Angry Men (1957),2021-11-20,4
Julia Kunz,Fight Club (1999),2022-06-12,2
Nicolas Olsen,The Dark Knight (2008),2021-08-12,4
Simon Lavanchy,12 Angry Men (1957),2022-03-09,4
Exupéry Olsen,12 Angry Men (1957),2022-03-07,4
Mouhssine Fragnière,The Shawshank Redemption (1994),2022-05-04,5
Raphaël Andoine,Inception (2010),2021-11-30,2
Enea Jacquier,The Dark Knight (2008),2022-01-12,3
Laurence Nicolier,The Lord of the Rings: The Two Towers (2002),2021-07-27,2
Yannick Zanoun,The Godfather (1972),2022-05-26,4
Olivier Rami,Pulp Fiction (1994),2022-05-09,2
Ericka Montmollin,Star Wars: Episode V - The Empire Strikes Back (1980),2021-07-10,2
Julia Stella,The Lord of the Rings: The Two Towers (2002),2022-03-04,1
Sélim Lavanchy,The Shawshank Redemption (1994),2021-11-11,5
Enea Rouge,The Godfather (1972),2022-04-30,4
Marie La Spada,The Lord of the Rings: The Two Towers (2002),2022-03-11,2
Manuel Terra,12 Angry Men (1957),2021-11-05,3
Arthur Montmollin,One Flew Over the Cuckoo's Nest (1975),2022-01-09,0
Christophe Dromard,The Godfather (1972),2022-03-05,3
Sélim Nicolier,Star Wars: Episode V - The Empire Strikes Back (1980),2022-01-14,1
Andrea Dromard,Schindler's List (1993),2022-06-03,3
Manuel Nicolier,The Matrix (1999),2021-10-02,2
Yannick Mutti,The Godfather: Part II (1974),2021-11-25,4
Olivier Franco,The Lord of the Rings: The Fellowship of the Ring (2001),2021-11-18,2
Frédéric Fragnière,Schindler's List (1993),2021-08-25,4
Georges Gerez,12 Angry Men (1957),2021-08-27,3
Murièle Franco,Seven (1995),2021-10-02,0
Mathieu Badillo,The Lord of the Rings: The Return of the King (2003),2022-01-05,2
Nicolas Rordorf,The Dark Knight (2008),2021-10-29,3
Olivier Philippe Rouge,The Lord of the Rings: The Fellowship of the Ring (2001),2021-07-02,3
Corentin Mutti,Goodfellas (1990),2021-08-27,1
Julia Badillo,The Lord of the Rings: The Return of the King (2003),2021-08-18,2
Corentin Badillo,Goodfellas (1990),2022-04-16,0
Nicolas Kairouani,The Lord of the Rings: The Two Towers (2002),2021-10-27,1
Quentin Franco,Star Wars: Episode V - The Empire Strikes Back (1980),2022-06-11,1
Mohammed Rouge,12 Angry Men (1957),2022-05-14,3
Raphaël Kunz,The Shawshank Redemption (1994),2021-12-08,5
Georges Rossi,"The Good, the Bad and the Ugly (1966)",2021-11-21,3
Raphaël Dumas,12 Angry Men (1957),2022-06-08,3
Murièle Verdan,Schindler's List (1993),2022-06-05,3
Corentin Kairouani,The Godfather: Part II (1974),2022-04-27,3
Christophe Tristan Kocher,One Flew Over the Cuckoo's Nest (1975),2021-12-15,1
Marie Rouge,Seven Samurai (1954),2022-02-10,1
Frédéric Badillo,The Godfather: Part II (1974),2021-06-19,3
Olivier Montmollin,Fight Club (1999),2021-12-16,2
Georges Lavanchy,Pulp Fiction (1994),2022-04-12,3
Christophe Terra,12 Angry Men (1957),2022-06-08,3
Antonio Di Marco,The Godfather: Part II (1974),2022-03-04,3
Julien Badillo,The Lord of the Rings: The Fellowship of the Ring (2001),2021-12-04,2
Georges Rordorf,The Lord of the Rings: The Fellowship of the Ring (2001),2022-03-14,2
Mohammed Milio,Fight Club (1999),2022-01-03,2
Mathieu Stella,The Lord of the Rings: The Return of the King (2003),2022-03-21,2
Simon Dromard,Schindler's List (1993),2021-07-13,4
Olivier Kairouani,The Dark Knight (2008),2021-08-11,3
Laurence Verdan,One Flew Over the Cuckoo's Nest (1975),2022-06-10,1
Michelle Mérot,The Godfather (1972),2021-07-27,3
Christophe Mérot,The Shawshank Redemption (1994),2022-03-09,4
Corentin Gerez,The Shawshank Redemption (1994),2021-09-25,5
Mohammed Kairouani,Inception (2010),2021-12-28,2
Nicolas Rouge,The Godfather (1972),2022-03-31,4
Mélissa Mérot,"The Good, the Bad and the Ugly (1966)",2022-01-24,3
Yannick Stella,The Shawshank Redemption (1994),2022-01-14,5
Nicolas Mettreaux,One Flew Over the Cuckoo's Nest (1975),2022-02-17,1
Corentin Di Marco,Schindler's List (1993),2021-06-19,4
Georges Franco,12 Angry Men (1957),2021-08-17,3
Mouhssine Lavanchy,The Lord of the Rings: The Two Towers (2002),2021-09-06,2
Corentin Terra,The Godfather (1972),2022-05-30,3
Mohammed Badillo,The Shawshank Redemption (1994),2021-11-17,4
Simon La Spada,The Lord of the Rings: The Return of the King (2003),2022-04-07,2
Mouhssine Di Marco,12 Angry Men (1957),2021-10-17,3
Michelle Stella,Schindler's List (1993),2022-05-22,3
Ericka Verdan,The Lord of the Rings: The Return of the King (2003),2021-11-22,2
Exupéry Verdan,The Lord of the Rings: The Return of the King (2003),2021-11-22,3
Mohammed Kairouani,Forrest Gump (1994),2022-06-14,1
Marie Montmollin,The Lord of the Rings: The Return of the King (2003),2022-03-18,3
Simon Pravaz,Inception (2010),2021-06-19,1
Corentin Dumas,Pulp Fiction (1994),2021-06-30,2
Frédéric Mérot,The Godfather: Part II (1974),2021-10-09,4
Michelle Pravaz,Schindler's List (1993),2021-10-30,3
Enea Montmollin,Forrest Gump (1994),2022-06-01,2
Michelle Zanoun,The Lord of the Rings: The Two Towers (2002),2021-08-10,1
Murièle Gerez,The Shawshank Redemption (1994),2021-12-11,4
Mouhssine Verdan,The Lord of the Rings: The Fellowship of the Ring (2001),2021-11-15,3
Antonio Olsen,The Lord of the Rings: The Fellowship of the Ring (2001),2021-08-28,2
Simon Verdan,Schindler's List (1993),2022-04-16,3
Quentin La Spada,Pulp Fiction (1994),2021-10-02,2
Yannick Badillo,The Matrix (1999),2021-11-26,2
Raphaël Tristan Kocher,The Shawshank Redemption (1994),2022-01-08,4
Julia Berclaz,Schindler's List (1993),2021-09-17,4
Marie Mérot,The Shawshank Redemption (1994),2022-05-23,5
Andrea Andoine,The Godfather: Part II (1974),2021-09-06,3
Mouhssine Olsen,The Matrix (1999),2021-12-19,1
Quentin Verdan,"The Good, the Bad and the Ugly (1966)",2021-07-01,3
Christophe Pravaz,Forrest Gump (1994),2021-07-13,2
Andrea Milio,The Lord of the Rings: The Fellowship of the Ring (2001),2022-04-09,3
Raphaël Pravaz,The Matrix (1999),2021-09-26,1
Mathieu Berclaz,Star Wars: Episode V - The Empire Strikes Back (1980),2022-04-04,1
Murièle Stella,The Lord of the Rings: The Return of the King (2003),2021-10-14,2
Manuel Mérot,The Shawshank Redemption (1994),2021-12-21,4
Patrick Mérot,The Dark Knight (2008),2021-11-08,3
Raphaël Franco,Pulp Fiction (1994),2021-12-04,3
Christophe Rami,Seven Samurai (1954),2021-09-11,1
Christophe Dumas,"The Good, the Bad and the Ugly (1966)",2022-04-29,3
Christophe Verdan,Forrest Gump (1994),2021-08-19,2
Nicolas Lavanchy,Fight Club (1999),2021-08-21,3
Exupéry Olsen,The Godfather: Part II (1974),2021-06-30,4
Sylvain Mutti,The Godfather: Part II (1974),2022-05-22,4
Frédéric Badillo,Forrest Gump (1994),2021-07-06,1
Yannick Kunz,Pulp Fiction (1994),2022-05-22,2
Andrea Mérot,Pulp Fiction (1994),2021-06-29,2
Georges Badillo,The Shawshank Redemption (1994),2021-10-03,4
Quentin Gerez,The Lord of the Rings: The Two Towers (2002),2022-03-30,1
Simon Mérot,The Godfather (1972),2021-08-14,4
Andrea Mutti,The Lord of the Rings: The Fellowship of the Ring (2001),2021-07-18,2
Frédéric Bouriche,The Godfather (1972),2022-03-15,4
Olivier Gerez,The Godfather: Part II (1974),2022-04-18,3
Quentin Terra,The Lord of the Rings: The Two Towers (2002),2021-08-01,2
Mouhssine Fragnière,The Godfather: Part II (1974),2022-03-29,4
Ericka Rossi,Pulp Fiction (1994),2022-01-28,2
Thierry Mérot,The Godfather (1972),2022-04-28,4
Mohammed Nicolier,Schindler's List (1993),2022-04-01,4
Olivier Philippe Montmollin,Inception (2010),2022-04-07,2
Corentin Mutti,"The Good, the Bad and the Ugly (1966)",2022-02-06,2
Thierry Jacquier,"The Good, the Bad and the Ugly (1966)",2021-10-03,3
Georges Kunz,"The Good, the Bad and the Ugly (1966)",2021-11-07,3
Quentin Andoine,Forrest Gump (1994),2021-11-19,1
Michelle Rordorf,The Godfather (1972),2022-01-12,4
Patrick Badillo,The Godfather: Part II (1974),2021-07-05,4
Ericka Mettreaux,The Godfather: Part II (1974),2021-10-20,3
